volume,year,title,description,pdf_url,issn
30,2009,Physico-chemical and chemical quality of acerola fruit clones coated with PVC film and conserved under refrigeration,"This work aimed to evaluate the physical, physicochemical and chemical changes in fruits of clones of acerola coated with PVC film and conserved under refrigeration. The clones BRS 235 (Apodi), BRS 236 (Cereja), BRS 237 (Roxinha), BRS 238 (Frutacor), II 47/1 and BRS 152 (Sertaneja) had been harvested in the stage of commercial maturation. The fruits had been washed in chlorinated water, packed in expanded polystyrene trays, covered with film PVC and stored (10ºC) during 12 days, with withdrawals of samples at the beginning of the experiment and to each three days. They had been evaluated: coloration, soluble solids, titratable acidity, soluble solids:titratable acidity relation, pH, soluble sugars, vitamin C, anthocyanins, weight lost, firmness and carotenoids. The experiment was carried through in experimental delineation completely randomized in factorial design (clones x time), with 3 repetitions (trays with 100g of fruits). Between the clones studied the II47/1 if it detached for the relative stability of the color, angle hue, and of anthocyanins, being more attractive for the consumer in the time of the purchase. However the clones Roxinha and Sertaneja had presented superior soluble solids:titratable acidity between the others in the end of the experiment, interesting characteristic for the flavor.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/4082/3633,E-ISSN 1679-0359
30,2009,"Anti-Toxoplasma gondii antibody detection in animals from farms of a rural community of south of Mato Grosso do Sul, Brasil",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/4084/3631,E-ISSN 1679-0359
30,2009,Performance and bromatologic analysis of red tail lambari Astyanax sp F (Pisces: characidae) submitted to the smoking process,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/4081/3634,E-ISSN 1679-0359
30,2009,Attributes of packing and intention for purchase towards orange juice and nectar,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/4080/3635,E-ISSN 1679-0359
30,2009,Nutrients concentrations in the flag leaf and grains of black-oat affected by phosphate and potassium fertilization,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/4078/3637,E-ISSN 1679-0359
30,2009,Flowering induction of Hemerocallis hybrida cv. Graziela Barroso by gibberellic acid aplication,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/4077/3639,E-ISSN 1679-0359
30,2009,Effect of temperature and pre-germinative treatments in the germination of Adenanthera pavonina L. seeds,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/4076/7086,E-ISSN 1679-0359
30,2009,Storage of sorghum seeds harvested with different moisture levels,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/4069/3377,E-ISSN 1679-0359
30,2009,Sunflower cake to sows feeding on gestation and lactation phases,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2610/2274,E-ISSN 1679-0359
30,2009,Seedling length test in the evaluation of the physiological quality of Erythrina velutina Willd seeds,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/4074/3642,E-ISSN 1679-0359
30,2009,Germination and vigour of Talisia esculenta (St. Hil) Radlk seeds as a function of different fermentation periods,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/4071/3379,E-ISSN 1679-0359
30,2009,Alteration of chemical attributes of a yellow oxisol by surface liming in area under mango crop,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/4070/3378,E-ISSN 1679-0359
30,2009,Ruminal degradability In Situ of nutritive components of some,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2609/2269,E-ISSN 1679-0359
30,2009,Genetic gain prediction on UNB-2U popcorn population under recurrent selection by using different selection indexes,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/4075/3641,E-ISSN 1679-0359
30,2009,Evaluation of prebiotics as growth promoters to swine on growing and finishing phases,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2608/2264,E-ISSN 1679-0359
30,2009,Evaluation of the pH and electrical conductivity in milk from jersey cows during the first month of lactation,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2603/2258,E-ISSN 1679-0359
30,2009,"Serum zinc concentration of dairy cow supplemented with Saccharomyces cerevisiae, with and without hoof lesions",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2599/2256,E-ISSN 1679-0359
30,2009,Alternative substrata for xaxim on culture of Cattleya intermedia X Hadrolaelia purpurata (Orchidaceae),,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/4072/3380,E-ISSN 1679-0359
30,2009,Evaluation of cortisol and glycemia levels of dogs anesthetized with sevoflurane and premedicated with either butorphanol or phetidine,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2598/2255,E-ISSN 1679-0359
30,2009,Accumulative copper poisoning in buffaloes,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2596/2253,E-ISSN 1679-0359
30,2009,Hepatic function evolution in dogs anesthetized with Zolazepam/Tiletamine,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2597/2254,E-ISSN 1679-0359
30,2009,Detection of antibodies to Paracoccidioides brasiliensis in horses from northern Region of Paraná State,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2602/2257,E-ISSN 1679-0359
30,2009,Screening of Colletotrichum isolates from the Amazon biodiversity as producers of laccases using a simple methodology,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2595/2252,E-ISSN 1679-0359
30,2009,Use of digital images for color evaluation in ‘banana prata’ submitted to different post-harvest treatments,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2592/2250,E-ISSN 1679-0359
30,2009,"Growth, production and chemical composition of the essential oil in hortelã-do-campo (Hyptis marrubioides Epl.) in function of the irradition level",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2594/2251,E-ISSN 1679-0359
30,2009,Zymomonas mobilis: a promising microrganism for alcoholic fermentation,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2591/2249,E-ISSN 1679-0359
30,2009,The nutritional levels in leaves and fruits of fig trees as a function of pruning time and irrigation,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2589/4935,E-ISSN 1679-0359
30,2009,Yield and combining ability stability in different oat populations,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2588/2246,E-ISSN 1679-0359
30,2009,Soil covers and irrigation in the production of watermelon,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2585/2244,E-ISSN 1679-0359
30,2009,Physiological response of Erythrina velutina Willd. seeds to accelerated aging,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2586/7084,E-ISSN 1679-0359
30,2009,Effect of the populational densities of Panicum maximum (cultivar Tanzânia) in phytoremediation of polluted soil with picloram herbicide,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2579/2242,E-ISSN 1679-0359
30,2009,Emergency and growth of cover crops in function of  the sowing depth,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2584/2442,E-ISSN 1679-0359
30,2009,Sources and times of nitrogen application on irrigated corn crop,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2577/2240,E-ISSN 1679-0359
30,2009,"Fungitoxicty of Bidens pilosa, Thymus vulgaris, Lippia alba and Rosmarinus officinalis in the in vitro development of phytophatogens fungi",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2578/2241,E-ISSN 1679-0359
30,2009,In vitro establishment of Jacaratia spinosa (Aubl.) ADC,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2576/2239,E-ISSN 1679-0359
30,2009,A contribution of the design to agriculture trough an ergonomic,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/2575/2238,E-ISSN 1679-0359
33,2012,Abordagem clínica da vaginite canina,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/7070/11259,E-ISSN 1679-0359
33,2012,Juvenile cellulitis in a puppy – case reports,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/8018/11258,E-ISSN 1679-0359
33,2012,Aspectos epidemiológicos e as manifestações neuropatológicas associadas à infecção pelo vírus da cinomose canina no Brasil: uma revisão,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/10774/11576,E-ISSN 1679-0359
33,2012,Hyperadrenocorticismo hipófise dependente em um cão shi tzu tratado com trilostane oral a cada 12 horas: relato de caso,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/10434/11575,E-ISSN 1679-0359
33,2012,Canine malignant peripheral nerve sheath tumor involving nerve roots of the third lumbar spinal cord segment,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/10112/11701,E-ISSN 1679-0359
34,2013,"Spontaneous Crotalaria incana poisoning in cattle in the state of Paraná, Brazil",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12791/12588,E-ISSN 1679-0359
33,2012,Detecção sorológica de Brucella canis em cães de abrigos da região Norte do Paraná,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/10415/11700,E-ISSN 1679-0359
34,2013,"Brucella ovis: invasion, traffic, virulence factors and immune response",Brucellosis remains an economic problem in animals and public health. Worldwide ovine brucellosis caused by ,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12582/12713,E-ISSN 1679-0359
34,2013,Infartos em região encefálica caudal em gata filhote – relato de caso,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12782/12587,E-ISSN 1679-0359
34,2013,"Copper deficiency conditioned by high levels of zinc, manganese and iron in the Middle Paraíba, RJ, Brazil",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13187/12712,E-ISSN 1679-0359
35,2014,Bovine cysticercosis situation in Brazil,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/14259/14295,E-ISSN 1679-0359
35,2014,Nosectomy in cats with squamous cell carcinoma - Seven cases report,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/14965/14294,E-ISSN 1679-0359
34,2013,Triggers for blood transfusion,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/10528/13078,E-ISSN 1679-0359
34,2013,Rare birth defects associated with Morgagni hernia and segmental aplasia of uterine horn in bitch: Case report,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13280/13178,E-ISSN 1679-0359
34,2013,Sobrevivência de micro-organismos patogênicos em ambrósia,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13026/13074,E-ISSN 1679-0359
34,2013,Surgical treatment of lumbar extradural chondroma in a dog - case report,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13194/13075,E-ISSN 1679-0359
34,2013,Diaphragmatic hernia in horse: case report,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/14156/13717,E-ISSN 1679-0359
34,2013,"Fatores de risco e presença de anticorpos contra Brucella canis e amostras lisas de Brucella em cães do município de Araguaína, Tocantins, Brasil",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13877/13716,E-ISSN 1679-0359
34,2013,Anti-Leptospira spp. antibodies in captive animals in Paraíba State,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13223/13715,E-ISSN 1679-0359
34,2013,Quality of handmade milk cream,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13082/13714,E-ISSN 1679-0359
34,2013,Fitodoenças em variedades crioulas e híbridos de milho cultivados em diferentes sistemas tecnológicos de manejo,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12273/13702,E-ISSN 1679-0359
34,2013,"Suplementação com magnésio na fase de terminação de suínos: desempenho, características de carcaça e qualidade de carne",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13615/13729,E-ISSN 1679-0359
34,2013,Aplicação foliar de ácido silícico nas culturas do arroz e milho,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12136/13701,E-ISSN 1679-0359
34,2013,"Fermentation, kinetics and ruminal degradation in sheep fed with carbohydrate sources associated with oil",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12630/13727,E-ISSN 1679-0359
34,2013,"Carcass characteristics, non-carcass components and morphometry in sheep submitted to different supplementation strategies",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12763/13728,E-ISSN 1679-0359
34,2013,Activity of digestive enzymes and growth parameters of juvenile jundiá (Rhandia quelen) fed linseed meal in nature and demucilaged,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12553/13726,E-ISSN 1679-0359
34,2013,Inulin levels on animal and vegetal diets for broiler chicken,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12249/13722,E-ISSN 1679-0359
34,2013,Feeding systems and periods of finishing on the body and carcass measurements of lambs slaughtered in the South Central region of the Paraná,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12280/13723,E-ISSN 1679-0359
34,2013,Soybean hulls in the quail diet,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12513/13725,E-ISSN 1679-0359
34,2013,Monitoring protein in herd of dairy cows in Sergipe,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12464/13724,E-ISSN 1679-0359
34,2013,Export of soil macronutrients in area cultivated with maize to feeding feedlot steers,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12049/13721,E-ISSN 1679-0359
34,2013,Evaluation of dairy cows intake behavior grazing Brachiaria brizantha fed different levels of concentrate at diet,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11999/13719,E-ISSN 1679-0359
34,2013,Additives effect on chemical composition and quality of sisal co-product silage,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12013/13720,E-ISSN 1679-0359
34,2013,"Comparative study between the use of Levobupivacaine 0,5% and Ropivacaine 1,0% in lumbosacral epidural anesthesia in cats",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/14896/13713,E-ISSN 1679-0359
34,2013,Correlação entre consumo e comportamento ingestivo de novilhas suplementadas a pasto,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11594/13718,E-ISSN 1679-0359
34,2013,Avaliação eletrocardiográfica e níveis séricos de troponina I cardíaca em cães anêmicos com hemoparasitose,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/14421/13712,E-ISSN 1679-0359
34,2013,Nylon bands as bone cerclage - experimental study in rabbits and rats,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/14362/13711,E-ISSN 1679-0359
30,2009,Mini thermal cracking plant of vegetable oils for isolated communities of small farmers: operational evaluation of a prototype,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/4073/3382,E-ISSN 1679-0359
34,2013,The use of tanniferous plant in the goat diet as alternative to parasite control,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13941/13710,E-ISSN 1679-0359
34,2013,Características anatômicas e teciduais em cabras alimentadas por longos períodos com resíduo da indústria do biodiesel da mamona,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13732/13708,E-ISSN 1679-0359
34,2013,"Helmintos gastrintestinais de Cerdocyon thous (Linnaeus, 1766) Smith, 1839 provenientes da área de caatinga do Estado da Paraíba, Brasil",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13765/13709,E-ISSN 1679-0359
34,2013,Composição química e atividade antibacteriana do óleo essencial das folhas de Croton rhamnifolioides Pax & Hoffm,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/14431/13707,E-ISSN 1679-0359
34,2013,Microbiological evaluation of chicken feet intended for human consumption,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13996/13706,E-ISSN 1679-0359
34,2013,Utilização de resíduos para produção de mudas de goiabeira,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/15430/13700,E-ISSN 1679-0359
34,2013,"Chemical, physical and sensory properties of orange cakes and breads with addition of inulin and oligofructose",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13956/13705,E-ISSN 1679-0359
34,2013,Presence of Campylobacter spp. in refrigerated chicken cuts,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13915/13704,E-ISSN 1679-0359
34,2013,"Soil differentiation in two toposequences developed from basaltic rocks in North-Central region of the Paraná State, Brazil",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/14573/13699,E-ISSN 1679-0359
34,2013,Emergence and initial growth stage of gherkin plant cultivars due to salinity,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12015/13696,E-ISSN 1679-0359
34,2013,Produtividade e nodulação de linhagens promissoras de feijoeiro do grupo Carioca inoculadas com Rhizobium tropici ou supridas com adubo nitrogenado,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12300/13698,E-ISSN 1679-0359
34,2013,Elaboration of fermented dairy beverages: acceptability and viability of probiotic cultures,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13815/13703,E-ISSN 1679-0359
34,2013,Genetic divergence of bean genotypes to infestation of Zabrotes subfasciatus (Bohemann) (Coleoptera: Bruchidae),,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11884/13695,E-ISSN 1679-0359
34,2013,Management of sewage sludge and mineral nitrogen in soil fertility over time,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11805/13693,E-ISSN 1679-0359
34,2013,Soil microbial biomass and activity under pasture monoculture and silvopastoral systems,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11853/13694,E-ISSN 1679-0359
34,2013,Application technology in coffee (Coffea arabica L.): effect of air assistance with manually driven equipment,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11799/13692,E-ISSN 1679-0359
34,2013,Toxicity of spiromesifen and natural acaricides to Tetranychus urticae koch and compatibility with Phytoseiulus macropilis (Banks),,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11790/13690,E-ISSN 1679-0359
34,2013,Determination of the samples required of water-sensitive paper in experiments related spray technology,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11798/13691,E-ISSN 1679-0359
34,2013,Use of slow-release fertilizer on the production of sweet potatoes plantlets in tray,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11704/13689,E-ISSN 1679-0359
34,2013,"Single and mixed formulations of inoculants with diazotrophic bacteria, under different nitrogen rates and on the paddy rice crop",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11692/13697,E-ISSN 1679-0359
34,2013,"Forms of carbon in an oxisol under no-tillage and crop-livestock integration systems in the cerrado, Goias State, Brazil",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11678/13687,E-ISSN 1679-0359
34,2013,"Organic matter fractions in areas Oxisol under different management systems in Cerrado the State of Goiás, Brazil",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11630/13685,E-ISSN 1679-0359
34,2013,Okra yield fertilized with bovine manure and biofertilizer,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11637/13686,E-ISSN 1679-0359
34,2013,"Interaction between common bean genotypes and environments in Pernambuco State: stability, environmental stratification and decomposition of interaction",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11492/13684,E-ISSN 1679-0359
34,2013,"Performance models of infiltration within the sub-basin of the river Marcela, on the upper Rio Grande-MG",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11379/13683,E-ISSN 1679-0359
34,2013,Adaptabilidade e estabilidade de variedades de milho crioulo,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/10379/13680,E-ISSN 1679-0359
34,2013,Mortality Alphitobius diaperinus (Panzer) (Coleoptera: Tenebrionidae) by neem and citronella oils,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/10693/13681,E-ISSN 1679-0359
34,2013,Substrates with green manure compost and leaf application of biofertilizer on seedlings of yellow passion fruit plants,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/10981/13682,E-ISSN 1679-0359
34,2013,"Contents of iodine in wet and dry foods for adult cats marketed in Rio de Janeiro, Brazil",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12951/13110,E-ISSN 1679-0359
34,2013,Physical quality of the trails at the state park Cerrado – PR,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/10723/13059,E-ISSN 1679-0359
34,2013,Associação entre respostas obtidas por meio de métodos de adaptabilidade e estabilidade em alfafa,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/9210/13679,E-ISSN 1679-0359
34,2013,Production and Physiological quality of bean seeds after application Diquat,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/10234/13058,E-ISSN 1679-0359
34,2013,Composição centesimal e parâmetros físico-químicos da carne de cordeiros santa inês alimentados com casca de maracúja,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12206/13180,E-ISSN 1679-0359
34,2013,Chemical composition and fermentation dynamics of jackfruit silage,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11998/13092,E-ISSN 1679-0359
34,2013,Digestible lysine requirement of Nile tilapia from 86 to 227 g fed arginine to lysine balanced diets,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11910/13114,E-ISSN 1679-0359
34,2013,In vitro rumen fermentation and methane production from diets containing cottonseed cake,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11997/13090,E-ISSN 1679-0359
34,2013,Inclusion of sunflower seeds in the diet of lambs on carcass quantitative characteristics and meat quality,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11786/13086,E-ISSN 1679-0359
34,2013,Milk quality from properties with different level of specialization,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11733/13179,E-ISSN 1679-0359
34,2013,Quantification of fatty acids in tilapia fingerlings (Oreochromis niloticus) fed with different sources of vegetable oils,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11781/13085,E-ISSN 1679-0359
34,2013,Growth patterns of male and female of Nile tilapia (Oreochromis niloticus) GIFT variety,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11684/13083,E-ISSN 1679-0359
34,2013,Morphogenetic and structural characteristics of xaraés palisadegrass subjected to grazing intensities,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11448/13082,E-ISSN 1679-0359
34,2013,Production and chemical composition of Tifton 85 (Cynodon dactylon L. Pers) under continuous grazing during winter,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11804/13113,E-ISSN 1679-0359
34,2013,Impact of body condition on pregnancy rate of cows nellore under pasture in fixed time artificial insemination (tai) program,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11024/13177,E-ISSN 1679-0359
34,2013,Socioeconomic diagnosis of milk production in three agrarian reform settlements in the semiarid of Sergipe State,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11351/13080,E-ISSN 1679-0359
34,2013,Evaluation of leukocyte count in dogs with lymphoma submitted to the Madison-Wisconsin protocol by conventional technique and flow cytometry,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13301/13169,E-ISSN 1679-0359
34,2013,Efeitos da infusão intravenosa contínua de fármacos anestésicos ou analgésicos sobre a anestesia geral com isoflurano: Estudo retrospectivo em 200 cães,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13951/13170,E-ISSN 1679-0359
34,2013,Cryptosporidiosis in livestock and pets: epidemiological aspects,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13393/13356,E-ISSN 1679-0359
34,2013,"Prevalence and risk factors of feline obesity in Alegre, Espírito Santo, Brazil",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13347/13069,E-ISSN 1679-0359
34,2013,Bilateral hemimelia of radio in canine – case report,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13362/13355,E-ISSN 1679-0359
34,2013,Volume replacement with hydroxyethyl starch or Ringer lactate solution in hemorrhagic gastroenteritis dogs with parvovirus,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13046/13066,E-ISSN 1679-0359
34,2013,Primary cardiac lymphoma in dog,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12586/13354,E-ISSN 1679-0359
34,2013,"Prevalência da brucelose e fatores de risco associados a sua transmissão em trabalhadores de indústrias frigoríficas da região metropolitana de Cuiabá, Mato Grosso",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13558/13353,E-ISSN 1679-0359
34,2013,Experimental poisoning by Callaeum psilophyllum in rabbits and goats,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12448/13352,E-ISSN 1679-0359
34,2013,Sidedressing nitrogen need estimation on common bean IAC Alvorada using chlorophyll meter,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11324/13336,E-ISSN 1679-0359
34,2013,"Clinical, laboratory and ultrassonography evaluation feline with lower urinary tract disease",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/9418/13350,E-ISSN 1679-0359
34,2013,Parâmetros biológicos de duas cepas (sensível e resistente a acaricidas) do carrapato Rhipicephalus microplus,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11732/13351,E-ISSN 1679-0359
34,2013,Puccinia kuehnii urediniospores viability and its germination influenced by aqueous extracts of leaves of sugarcane,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11075/13337,E-ISSN 1679-0359
34,2013,Growth analisys and assimilate partitioning in physalis plants under leaf fertilization intervals,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11169/13372,E-ISSN 1679-0359
34,2013,Phosphorus fertilization on the development of Hemerocallis fulva L.,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/11299/13339,E-ISSN 1679-0359
34,2013,Requerimentos nutricionais de energia e proteína em bovinos,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13498/13368,E-ISSN 1679-0359
34,2013,Própolis bruta como agente imunoestimulante na alimentação de frangos de corte na fase inicial,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13478/13367,E-ISSN 1679-0359
34,2013,"Intake, apparent digestibility and ruminal characteristics of the lambs fed with increasing levels of concentrate in tropical environment in the Valley of Guaporé - MT",The ,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12240/13366,E-ISSN 1679-0359
34,2013,Meal of Nile Tilapia carcass in diets for rabbits: chemical composition and bone resistance,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12177/13364,E-ISSN 1679-0359
34,2013,Accumulation and disappearance of forage and changes in the pasture structure of xaraes palisadegrass subjected to grazing intensities and intermittent stocking,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12186/13365,E-ISSN 1679-0359
34,2013,Anthelmintic action of Morinda citrifolia (noni) on Heterakis gallinarum,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12009/13065,E-ISSN 1679-0359
34,2013,"Physicochemical aspects and sensory profile of stingless bee honeys from Seridó region, State of Rio Grande do Norte, Brazil",,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13700/13064,E-ISSN 1679-0359
34,2013,Qualidade química e sensorial de patê de fígado ovino elaborado com subprodutos comestíveis,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13621/13062,E-ISSN 1679-0359
34,2013,Conservation of papaya minimally processed with the use of edible coating based on xanthan gum,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13650/13172,E-ISSN 1679-0359
34,2013,Pesticide residues in organic and conventional pasteurized milks,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13491/13176,E-ISSN 1679-0359
34,2013,Physico-chemical composition and sensory quality of conilon coffee produced in Espírito Santo State and submitted to different processing forms,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/13471/13060,E-ISSN 1679-0359
34,2013,Oxidação de metano em solo a longo prazo sob plantio direto no Sul do Brasil,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12202/13057,E-ISSN 1679-0359
34,2013,Fertilization with broiler litter in the production of organic corn in integrated crop-livestock,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/10866/13054,E-ISSN 1679-0359
34,2013,Gesso agricola como fonte de enxofre para a cultura do morango,,https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/12006/13108,E-ISSN 1679-0359
